epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
15.0,32.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8714000003834698
15.0,32.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8596627268415166
15.0,32.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.8407461100953784
15.0,32.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8742901899215555
15.0,32.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8466797419154499
15.0,32.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6730282607540663
15.0,32.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6527772719666376
15.0,32.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6833986494055746
15.0,32.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6484350228904973
15.0,32.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.7025122701024723
15.0,32.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6165897038997831
15.0,32.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.6508971208087618
15.0,32.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6881577915974817
15.0,32.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6581244239202976
15.0,32.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6475510615234014
15.0,32.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6749102936843504
15.0,32.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6796762027028752
15.0,32.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6335305795180921
15.0,32.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.674297044200365
15.0,32.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6836000728157926
15.0,32.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6649758480839724
15.0,32.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6911744880414835
15.0,32.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6695366221099569
15.0,32.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.7014373436292641
15.0,32.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7617201578648191
15.0,32.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7902362610042398
15.0,32.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6637347672283352
15.0,32.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.7330214349116205
15.0,32.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.7611677845025634
15.0,32.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.7284320955403958
15.0,32.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.78936766826493
15.0,32.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.8380861213637787
15.0,32.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6862464986574359
15.0,32.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.7301043702122666
15.0,32.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.8333354519559228
15.0,32.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.7336316099155176
15.0,32.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.8007951048336092
15.0,32.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.8100514249633194
15.0,32.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.7226884337793144
15.0,32.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.7790155834600204
15.0,32.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.7850950466890486
15.0,64.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7495758556397871
15.0,64.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.8315753862271041
15.0,64.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.8710055127271756
15.0,64.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.7364576670481578
15.0,64.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.787672598923249
15.0,64.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.8217612721350912
15.0,64.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.8078801098622016
15.0,64.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.8530087063487457
15.0,64.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.8732578183137761
15.0,64.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.7315452720399928
15.0,64.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7932894656816929
15.0,64.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.867402887859106
15.0,64.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7994359764145967
15.0,64.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.8452146827877197
15.0,64.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.8559008446423562
15.0,64.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7760259045040621
15.0,64.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.8277374452654213
15.0,64.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.8539592000179564
